Contig	Gene	Length	Gene id	function	Hit	Contig	Gene	Gene id	percent identity 1587.866	function
930	1910	47	fig|1587.865.peg.1910	hypothetical protein	bi	930	1910	fig|1587.866.peg.1910	100	hypothetical protein
930	1911	33	fig|1587.865.peg.1911	ATPase, AAA family	bi	930	1911	fig|1587.866.peg.1911	100	ATPase, AAA family
930	1912	53	fig|1587.865.peg.1912	ATPase, AAA family	bi	930	1912	fig|1587.866.peg.1912	100	ATPase, AAA family
930	1913	219	fig|1587.865.peg.1913	Replication-associated recombination protein RarA	bi	930	1913	fig|1587.866.peg.1913	100	Replication-associated recombination protein RarA
930	1914	64	fig|1587.865.peg.1914	hypothetical protein	bi	930	1914	fig|1587.866.peg.1914	100	hypothetical protein
930	1915	190	fig|1587.865.peg.1915	Signal peptidase I	bi	930	1915	fig|1587.866.peg.1915	100	Signal peptidase I
930	1916	251	fig|1587.865.peg.1916	hypothetical protein	bi	930	1916	fig|1587.866.peg.1916	100	hypothetical protein
930	1917	328	fig|1587.865.peg.1917	hypothetical protein	bi	930	1917	fig|1587.866.peg.1917	100	hypothetical protein
930	1918	461	fig|1587.865.peg.1918	tRNA/rRNA cytosine-C5-methyltransferase	bi	930	1918	fig|1587.866.peg.1918	100	tRNA/rRNA cytosine-C5-methyltransferase
930	1919	339	fig|1587.865.peg.1919	Isopentenyl-diphosphate delta-isomerase, FMN-dependent (EC 5.3.3.2)	bi	930	1919	fig|1587.866.peg.1919	100	Isopentenyl-diphosphate delta-isomerase, FMN-dependent (EC 5.3.3.2)
930	1920	361	fig|1587.865.peg.1920	Phosphomevalonate kinase (EC 2.7.4.2)	bi	930	1920	fig|1587.866.peg.1920	100	Phosphomevalonate kinase (EC 2.7.4.2)
930	1921	321	fig|1587.865.peg.1921	Diphosphomevalonate decarboxylase (EC 4.1.1.33)	bi	930	1921	fig|1587.866.peg.1921	100	Diphosphomevalonate decarboxylase (EC 4.1.1.33)
930	1922	303	fig|1587.865.peg.1922	Mevalonate kinase (EC 2.7.1.36)	bi	930	1922	fig|1587.866.peg.1922	100	Mevalonate kinase (EC 2.7.1.36)
930	1923	1161	fig|1587.865.peg.1923	ATP-dependent helicase/nuclease AddAB, subunit B	bi	930	1923	fig|1587.866.peg.1923	100	ATP-dependent helicase/nuclease AddAB, subunit B
930	1924	1205	fig|1587.865.peg.1924	ATP-dependent helicase/nuclease AddAB, subunit A	bi	930	1924	fig|1587.866.peg.1924	100	ATP-dependent helicase/nuclease AddAB, subunit A
930	1925	930	fig|1587.865.peg.1925	DinG family ATP-dependent helicase YoaA	bi	930	1925	fig|1587.866.peg.1925	100	DinG family ATP-dependent helicase YoaA
930	1926	167	fig|1587.865.peg.1926	hypothetical protein	bi	930	1926	fig|1587.866.peg.1926	100	hypothetical protein
930	1927	433	fig|1587.865.peg.1927	Asparaginyl-tRNA synthetase (EC 6.1.1.22)	bi	930	1927	fig|1587.866.peg.1927	100	Asparaginyl-tRNA synthetase (EC 6.1.1.22)
930	1928	215	fig|1587.865.peg.1928	Chromosome replication initiation protein DnaD	bi	930	1928	fig|1587.866.peg.1928	100	Chromosome replication initiation protein DnaD
930	1929	207	fig|1587.865.peg.1929	Endonuclease III (EC 4.2.99.18)	bi	930	1929	fig|1587.866.peg.1929	100	Endonuclease III (EC 4.2.99.18)
930	1930	48	fig|1587.865.peg.1930	hypothetical protein	bi	930	1930	fig|1587.866.peg.1930	100	hypothetical protein
930	1931	358	fig|1587.865.peg.1931	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-) / Penicillin-binding protein 1A/1B (PBP1)	bi	930	1931	fig|1587.866.peg.1931	100	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-) / Penicillin-binding protein 1A/1B (PBP1)
930	1932	395	fig|1587.865.peg.1932	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-) / Penicillin-binding protein 1A/1B (PBP1)	bi	930	1932	fig|1587.866.peg.1932	100	Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-) / Penicillin-binding protein 1A/1B (PBP1)
930	1933	211	fig|1587.865.peg.1933	RecU Holliday junction resolvase	bi	930	1933	fig|1587.866.peg.1933	100	RecU Holliday junction resolvase
930	1934	190	fig|1587.865.peg.1934	UPF0398 protein YpsA	bi	930	1934	fig|1587.866.peg.1934	100	UPF0398 protein YpsA
930	1935	139	fig|1587.865.peg.1935	Cell division protein GpsB, coordinates the switch between cylindrical and septal cell wall synthesis by re-localization of PBP1	bi	930	1935	fig|1587.866.peg.1935	100	Cell division protein GpsB, coordinates the switch between cylindrical and septal cell wall synthesis by re-localization of PBP1
930	1936	395	fig|1587.865.peg.1936	23S rRNA (guanine(2445)-N(2))-methyltransferase (EC 2.1.1.173)	bi	930	1936	fig|1587.866.peg.1936	100	23S rRNA (guanine(2445)-N(2))-methyltransferase (EC 2.1.1.173)
930	1937	50	fig|1587.865.peg.1937	Serine/threonine protein phosphatase family protein	bi	930	1937	fig|1587.866.peg.1937	100	Serine/threonine protein phosphatase family protein
930	1938	170	fig|1587.865.peg.1938	Serine/threonine protein phosphatase family protein	bi	930	1938	fig|1587.866.peg.1938	100	Serine/threonine protein phosphatase family protein
930	1939	108	fig|1587.865.peg.1939	Serine/threonine protein phosphatase family protein	bi	930	1939	fig|1587.866.peg.1939	100	Serine/threonine protein phosphatase family protein
930	1940	48	fig|1587.865.peg.1940	contains predicted phosphohydrolase domain	bi	930	1940	fig|1587.866.peg.1940	100	contains predicted phosphohydrolase domain
930	1941	93	fig|1587.865.peg.1941	hypothetical protein	bi	930	1941	fig|1587.866.peg.1941	100	hypothetical protein
930	1942	500	fig|1587.865.peg.1942	Formate--tetrahydrofolate ligase (EC 6.3.4.3)	bi	930	1942	fig|1587.866.peg.1942	100	Formate--tetrahydrofolate ligase (EC 6.3.4.3)
930	1943	43	fig|1587.865.peg.1943	Formate--tetrahydrofolate ligase (EC 6.3.4.3)	bi	930	1943	fig|1587.866.peg.1943	100	Formate--tetrahydrofolate ligase (EC 6.3.4.3)
930	1944	155	fig|1587.865.peg.1944	Lipoprotein signal peptidase (EC 3.4.23.36)	bi	930	1944	fig|1587.866.peg.1944	100	Lipoprotein signal peptidase (EC 3.4.23.36)
930	1945	304	fig|1587.865.peg.1945	LSU rRNA pseudouridine(1911/1915/1917) synthase (EC 5.4.99.23)	bi	930	1945	fig|1587.866.peg.1945	100	LSU rRNA pseudouridine(1911/1915/1917) synthase (EC 5.4.99.23)
930	1946	352	fig|1587.865.peg.1946	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	bi	930	1946	fig|1587.866.peg.1946	100	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)
930	1947	1064	fig|1587.865.peg.1947	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	bi	930	1947	fig|1587.866.peg.1947	100	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)
930	1948	565	fig|1587.865.peg.1948	Fibronectin/fibrinogen-binding protein	bi	930	1948	fig|1587.866.peg.1948	100	Fibronectin/fibrinogen-binding protein
930	1949	139	fig|1587.865.peg.1949	hypothetical protein	bi	930	1949	fig|1587.866.peg.1949	100	hypothetical protein
930	1950	319	fig|1587.865.peg.1950	DegV family protein	bi	930	1950	fig|1587.866.peg.1950	100	DegV family protein
930	1951	361	fig|1587.865.peg.1951	Phage integrase	bi	930	1951	fig|1587.866.peg.1951	100	Phage integrase
930	1952	152	fig|1587.865.peg.1952	hypothetical protein	bi	930	1952	fig|1587.866.peg.1952	100	hypothetical protein
930	1953	164	fig|1587.865.peg.1953	DNA topology modulation protein	bi	930	1953	fig|1587.866.peg.1953	100	DNA topology modulation protein
930	1954	203	fig|1587.865.peg.1954	diaphanous-like protein	bi	930	1954	fig|1587.866.peg.1954	100	diaphanous-like protein
930	1955	123	fig|1587.865.peg.1955	FIG00743099: hypothetical protein	bi	930	1955	fig|1587.866.peg.1955	100	FIG00743099: hypothetical protein
930	1956	68	fig|1587.865.peg.1956	lysin	bi	930	1956	fig|1587.866.peg.1956	100	lysin
930	1957	226	fig|1587.865.peg.1957	Lysin	bi	930	1957	fig|1587.866.peg.1957	100	Lysin
930	1958	93	fig|1587.865.peg.1958	Lysin	bi	930	1958	fig|1587.866.peg.1958	100	Lysin
930	1959	70	fig|1587.865.peg.1959	Integral membrane protein	bi	930	1959	fig|1587.866.peg.1959	100	Integral membrane protein
930	1960	55	fig|1587.865.peg.1960	hypothetical protein	bi	930	1960	fig|1587.866.peg.1960	100	hypothetical protein
930	1961	171	fig|1587.865.peg.1961	hypothetical protein	bi	930	1961	fig|1587.866.peg.1961	100	hypothetical protein
930	1962	51	fig|1587.865.peg.1962	Membrane protein, putative	bi	930	1962	fig|1587.866.peg.1962	100	Membrane protein, putative
930	1963	118	fig|1587.865.peg.1963	Predicted transcriptional regulators	bi	930	1963	fig|1587.866.peg.1963	100	Predicted transcriptional regulators
930	1964	195	fig|1587.865.peg.1964	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	bi	930	1964	fig|1587.866.peg.1964	100	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)
930	1965	312	fig|1587.865.peg.1965	Manganese-dependent inorganic pyrophosphatase (EC 3.6.1.1)	bi	930	1965	fig|1587.866.peg.1965	100	Manganese-dependent inorganic pyrophosphatase (EC 3.6.1.1)
930	1966	321	fig|1587.865.peg.1966	Transcriptional regulator, LysR family	bi	930	1966	fig|1587.866.peg.1966	100	Transcriptional regulator, LysR family
930	1967	819	fig|1587.865.peg.1967	DNA topoisomerase IV subunit A (EC 5.99.1.3)	bi	930	1967	fig|1587.866.peg.1967	100	DNA topoisomerase IV subunit A (EC 5.99.1.3)
930	1968	649	fig|1587.865.peg.1968	DNA topoisomerase IV subunit B (EC 5.99.1.3)	bi	930	1968	fig|1587.866.peg.1968	100	DNA topoisomerase IV subunit B (EC 5.99.1.3)
930	1969	209	fig|1587.865.peg.1969	Acyl-phosphate:glycerol-3-phosphate O-acyltransferase PlsY (EC 2.3.1.n3)	bi	930	1969	fig|1587.866.peg.1969	100	Acyl-phosphate:glycerol-3-phosphate O-acyltransferase PlsY (EC 2.3.1.n3)
930	1970	58	fig|1587.865.peg.1970	FIG00751160: hypothetical protein	bi	930	1970	fig|1587.866.peg.1970	100	FIG00751160: hypothetical protein
930	1971	347	fig|1587.865.peg.1971	Helicase, SNF2/RAD54 family	bi	930	1971	fig|1587.866.peg.1971	100	Helicase, SNF2/RAD54 family
930	1972	156	fig|1587.865.peg.1972	DNA protection during starvation protein	bi	930	1972	fig|1587.866.peg.1972	100	DNA protection during starvation protein
930	1973	173	fig|1587.865.peg.1973	Histone acetyltransferase HPA2 and related acetyltransferases	bi	930	1973	fig|1587.866.peg.1973	100	Histone acetyltransferase HPA2 and related acetyltransferases
930	1974	287	fig|1587.865.peg.1974	NAD-dependent protein deacetylase of SIR2 family	bi	930	1974	fig|1587.866.peg.1974	100	NAD-dependent protein deacetylase of SIR2 family
930	1975	218	fig|1587.865.peg.1975	hypothetical protein	bi	930	1975	fig|1587.866.peg.1975	100	hypothetical protein
930	1976	197	fig|1587.865.peg.1976	FIG00751857: hypothetical protein	bi	930	1976	fig|1587.866.peg.1976	100	FIG00751857: hypothetical protein
930	1977	120	fig|1587.865.peg.1977	Transcriptional regulator, TetR family	bi	930	1977	fig|1587.866.peg.1977	100	Transcriptional regulator, TetR family
930	1978	80	fig|1587.865.peg.1978	hypothetical protein	bi	930	1978	fig|1587.866.peg.1978	100	hypothetical protein
930	1979	253	fig|1587.865.peg.1979	Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)	bi	930	1979	fig|1587.866.peg.1979	100	Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)
930	1980	78	fig|1587.865.peg.1980	Dienelactone hydrolase and related enzymes	bi	930	1980	fig|1587.866.peg.1980	100	Dienelactone hydrolase and related enzymes
930	1981	48	fig|1587.865.peg.1981	Dienelactone hydrolase and related enzymes	bi	930	1981	fig|1587.866.peg.1981	100	Dienelactone hydrolase and related enzymes
930	1982	54	fig|1587.865.peg.1982	Dienelactone hydrolase and related enzymes	bi	930	1982	fig|1587.866.peg.1982	100	Dienelactone hydrolase and related enzymes
930	1983	203	fig|1587.865.peg.1983	hypothetical protein	bi	930	1983	fig|1587.866.peg.1983	100	hypothetical protein
930	1984	67	fig|1587.865.peg.1984	acetyltransferase	bi	930	1984	fig|1587.866.peg.1984	100	acetyltransferase
930	1985	447	fig|1587.865.peg.1985	similar to glutathione reductase	bi	930	1985	fig|1587.866.peg.1985	100	similar to glutathione reductase
930	1986	57	fig|1587.865.peg.1986	hypothetical protein	bi	930	1986	fig|1587.866.peg.1986	100	hypothetical protein
930	1987	93	fig|1587.865.peg.1987	hypothetical protein	bi	930	1987	fig|1587.866.peg.1987	100	hypothetical protein
930	1988	40	fig|1587.865.peg.1988	hypothetical protein	bi	930	1988	fig|1587.866.peg.1988	100	hypothetical protein
930	1989	207	fig|1587.865.peg.1989	hypothetical protein	bi	930	1989	fig|1587.866.peg.1989	100	hypothetical protein
930	1990	51	fig|1587.865.peg.1990	FIG00744075: hypothetical protein	bi	930	1990	fig|1587.866.peg.1990	100	FIG00744075: hypothetical protein
930	1991	184	fig|1587.865.peg.1991	FIG00744075: hypothetical protein	bi	930	1991	fig|1587.866.peg.1991	100	FIG00744075: hypothetical protein
930	1992	167	fig|1587.865.peg.1992	DNA adenine methylase (EC 2.1.1.72)	bi	930	1992	fig|1587.866.peg.1992	100	DNA adenine methylase (EC 2.1.1.72)
930	1993	344	fig|1587.865.peg.1993	Transposase	bi	930	1993	fig|1587.866.peg.1993	100	Transposase
930	1994	96	fig|1587.865.peg.1994	Mobile element protein	bi	930	1994	fig|1587.866.peg.1994	100	Mobile element protein
930	1995	145	fig|1587.865.peg.1995	Mobile element protein	bi	930	1995	fig|1587.866.peg.1995	100	Mobile element protein
930	1996	287	fig|1587.865.peg.1996	ABC transporter, substrate-binding protein (cluster 3, basic aa/glutamine/opines)	bi	930	1996	fig|1587.866.peg.1996	100	ABC transporter, substrate-binding protein (cluster 3, basic aa/glutamine/opines)
930	1997	247	fig|1587.865.peg.1997	ABC transporter, ATP-binding protein (cluster 3, basic aa/glutamine/opines)	bi	930	1997	fig|1587.866.peg.1997	100	ABC transporter, ATP-binding protein (cluster 3, basic aa/glutamine/opines)
930	1998	225	fig|1587.865.peg.1998	ABC transporter, permease protein (cluster 3, basic aa/glutamine/opines)	bi	930	1998	fig|1587.866.peg.1998	100	ABC transporter, permease protein (cluster 3, basic aa/glutamine/opines)
930	1999	220	fig|1587.865.peg.1999	ABC transporter, permease protein (cluster 3, basic aa/glutamine/opines)	bi	930	1999	fig|1587.866.peg.1999	100	ABC transporter, permease protein (cluster 3, basic aa/glutamine/opines)
930	2000	35	fig|1587.865.peg.2000	hypothetical protein	bi	930	2000	fig|1587.866.peg.2000	100	hypothetical protein
930	2001	35	fig|1587.865.peg.2001	Transcriptional regulator, MerR family	bi	930	2001	fig|1587.866.peg.2001	100	Transcriptional regulator, MerR family
930	2002	67	fig|1587.865.peg.2002	hypothetical protein	bi	930	2002	fig|1587.866.peg.2002	100	hypothetical protein
930	2003	90	fig|1587.865.peg.2003	N-formylglutamate deformylase (EC 3.5.1.68)	bi	930	2003	fig|1587.866.peg.2003	100	N-formylglutamate deformylase (EC 3.5.1.68)
930	2004	43	fig|1587.865.peg.2004	N-formylglutamate amidohydrolase	bi	930	2004	fig|1587.866.peg.2004	100	N-formylglutamate amidohydrolase
930	2005	179	fig|1587.865.peg.2005	Dihydroneopterin triphosphate pyrophosphohydolase	bi	930	2005	fig|1587.866.peg.2005	100	Dihydroneopterin triphosphate pyrophosphohydolase
930	2006	364	fig|1587.865.peg.2006	Dihydropteroate synthase (EC 2.5.1.15)	bi	930	2006	fig|1587.866.peg.2006	100	Dihydropteroate synthase (EC 2.5.1.15)
930	2007	446	fig|1587.865.peg.2007	Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)	bi	930	2007	fig|1587.866.peg.2007	100	Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)
930	2008	357	fig|1587.865.peg.2008	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) / GTP cyclohydrolase I (EC 3.5.4.16) type 1	bi	930	2008	fig|1587.866.peg.2008	100	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) / GTP cyclohydrolase I (EC 3.5.4.16) type 1
930	2009	117	fig|1587.865.peg.2009	Dihydroneopterin aldolase (EC 4.1.2.25)	bi	930	2009	fig|1587.866.peg.2009	100	Dihydroneopterin aldolase (EC 4.1.2.25)
930	2010	70	fig|1587.865.peg.2010	Substrate-specific component FolT of folate ECF transporter	bi	930	2010	fig|1587.866.peg.2010	100	Substrate-specific component FolT of folate ECF transporter
930	2011	218	fig|1587.865.peg.2011	endonuclease III domain protein	bi	930	2011	fig|1587.866.peg.2011	100	endonuclease III domain protein
930	2012	34	fig|1587.865.peg.2012	FIG00750367: hypothetical protein	bi	930	2012	fig|1587.866.peg.2012	100	FIG00750367: hypothetical protein
930	2013	62	fig|1587.865.peg.2013	FIG00750367: hypothetical protein	bi	930	2013	fig|1587.866.peg.2013	100	FIG00750367: hypothetical protein
930	2014	146	fig|1587.865.peg.2014	hypothetical protein	bi	930	2014	fig|1587.866.peg.2014	100	hypothetical protein
930	2015	138	fig|1587.865.peg.2015	FIG00745353: hypothetical protein	bi	930	2015	fig|1587.866.peg.2015	100	FIG00745353: hypothetical protein
930	2016	166	fig|1587.865.peg.2016	Acetyltransferase, GNAT family	bi	930	2016	fig|1587.866.peg.2016	100	Acetyltransferase, GNAT family
930	2017	42	fig|1587.865.peg.2017	putative ATPase	bi	930	2017	fig|1587.866.peg.2017	100	putative ATPase
930	2018	252	fig|1587.865.peg.2018	putative ATPase	bi	930	2018	fig|1587.866.peg.2018	100	putative ATPase
930	2019	108	fig|1587.865.peg.2019	putative ATPase	bi	930	2019	fig|1587.866.peg.2019	100	putative ATPase
930	2020	71	fig|1587.865.peg.2020	Transcriptional regulator, HxlR family	bi	930	2020	fig|1587.866.peg.2020	100	Transcriptional regulator, HxlR family
930	2021	913	fig|1587.865.peg.2021	Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	bi	930	2021	fig|1587.866.peg.2021	100	Phosphoenolpyruvate carboxylase (EC 4.1.1.31)
930	2022	272	fig|1587.865.peg.2022	hypothetical protein	-	 		 	0	 
930	2023	331	fig|1587.865.peg.2023	Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily	bi	930	2023	fig|1587.866.peg.2023	100	Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily
930	2024	468	fig|1587.865.peg.2024	Putative Xaa-His dipeptidase	bi	930	2024	fig|1587.866.peg.2024	100	Putative Xaa-His dipeptidase
930	2025	412	fig|1587.865.peg.2025	hypothetical protein	-	 		 	0	 
930	2026	460	fig|1587.865.peg.2026	Na(+)-dependent branched-chain amino acid transporter	bi	930	2026	fig|1587.866.peg.2026	100	Na(+)-dependent branched-chain amino acid transporter
930	2027	112	fig|1587.865.peg.2027	FIG00749918: hypothetical protein	bi	930	2027	fig|1587.866.peg.2027	100	FIG00749918: hypothetical protein
930	2028	167	fig|1587.865.peg.2028	Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities	bi	930	2028	fig|1587.866.peg.2028	100	Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities
930	2029	126	fig|1587.865.peg.2029	Cystathionine beta-lyase, Bsu PatB (EC 4.4.1.8)	bi	930	2029	fig|1587.866.peg.2029	100	Cystathionine beta-lyase, Bsu PatB (EC 4.4.1.8)
930	2030	80	fig|1587.865.peg.2030	FIG00751381: hypothetical protein	bi	930	2030	fig|1587.866.peg.2030	100	FIG00751381: hypothetical protein
930	2031	1495	fig|1587.865.peg.2031	hypothetical protein	-	 		 	0	 
930	2032	66	fig|1587.865.peg.2032	Putative Dihydrolipoamide dehydrogenase (EC 1.8.1.4); Mercuric ion reductase (EC 1.16.1.1); PF00070 family, FAD-dependent NAD(P)-disulphide oxidoreductase	bi	930	2032	fig|1587.866.peg.2032	100	Putative Dihydrolipoamide dehydrogenase (EC 1.8.1.4); Mercuric ion reductase (EC 1.16.1.1); PF00070 family, FAD-dependent NAD(P)-disulphide oxidoreductase
930	2033	42	fig|1587.865.peg.2033	hypothetical protein	bi	930	2033	fig|1587.866.peg.2033	100	hypothetical protein
930	2034	290	fig|1587.865.peg.2034	hypothetical protein	bi	930	2034	fig|1587.866.peg.2034	100	hypothetical protein
930	2035	90	fig|1587.865.peg.2035	S-methylmethionine permease	bi	930	2035	fig|1587.866.peg.2035	100	S-methylmethionine permease
930	2036	338	fig|1587.865.peg.2036	Uncharacterized amino acid permease, GabP family	bi	930	2036	fig|1587.866.peg.2036	100	Uncharacterized amino acid permease, GabP family
930	2037	277	fig|1587.865.peg.2037	Homocysteine S-methyltransferase (EC 2.1.1.10)	bi	930	2037	fig|1587.866.peg.2037	100	Homocysteine S-methyltransferase (EC 2.1.1.10)
930	2038	48	fig|1587.865.peg.2038	Homocysteine S-methyltransferase (EC 2.1.1.10)	bi	930	2038	fig|1587.866.peg.2038	100	Homocysteine S-methyltransferase (EC 2.1.1.10)
930	2039	54	fig|1587.865.peg.2039	hypothetical protein	bi	930	2039	fig|1587.866.peg.2039	100	hypothetical protein
930	2040	396	fig|1587.865.peg.2040	N-acyl-L-amino acid amidohydrolase (EC 3.5.1.14)	bi	930	2040	fig|1587.866.peg.2040	100	N-acyl-L-amino acid amidohydrolase (EC 3.5.1.14)
930	2041	444	fig|1587.865.peg.2041	Serine/threonine exchanger SteT	bi	930	2041	fig|1587.866.peg.2041	100	Serine/threonine exchanger SteT
930	2042	122	fig|1587.865.peg.2042	hypothetical protein	bi	930	2042	fig|1587.866.peg.2042	100	hypothetical protein
930	2043	39	fig|1587.865.peg.2043	hypothetical protein	bi	930	2043	fig|1587.866.peg.2043	100	hypothetical protein
930	2044	649	fig|1587.865.peg.2044	endopeptidase O	bi	930	2044	fig|1587.866.peg.2044	100	endopeptidase O
